date,dow,TEMP,RH,pm25,tot,cvd,resp
04/28/2005,5,72.4,66.03325,10.7511045,37,16,1
04/29/2005,6,76,77.6535083,NA,46,16,3
04/30/2005,7,68.8,70.9919704,10.3514505,40,16,4
05/01/2005,1,62.4,55.8040981,12.4400591,41,12,1
05/02/2005,2,65.3,58.5689828,12.3719988,50,11,4
05/03/2005,3,67.6,55.5132919,13.3341646,55,18,2
05/04/2005,4,68.2,60.0557234,14.2104177,45,8,4
05/05/2005,5,68.6,50.7357388,9.10063487,52,13,6
05/06/2005,6,70.2,57.9609355,15.7395792,47,13,5
05/07/2005,7,70.6,72.1967008,16.8121034,57,20,4
05/08/2005,1,71.6,81.4224857,6.59900366,47,14,4
05/09/2005,2,72.4,80.6385947,16.3168787,60,24,3
05/10/2005,3,76.4,77.421688,15.4237396,54,10,7
05/11/2005,4,75.6,76.2976871,17.6639109,53,10,4
05/12/2005,5,75.8,77.105785,15.0660631,54,17,4
05/13/2005,6,74.7,75.9552027,16.9510932,52,10,7
05/14/2005,7,75.3,73.9385888,NA,48,9,5
05/15/2005,1,77,61.2134726,9.48550121,47,12,3
05/16/2005,2,74.9,52.6217417,15.5181675,55,14,4
05/17/2005,3,74.9,66.3279869,15.5471461,48,14,4
05/18/2005,4,75.6,74.2230919,11.9871324,38,14,5
05/19/2005,5,76.4,73.030383,11.0167788,51,10,3
05/20/2005,6,78.2,71.4716026,16.6055285,32,10,2
05/21/2005,7,81.8,67.1237722,16.2206622,49,15,2
05/22/2005,1,83.8,62.5033884,16.0576401,48,11,6
05/23/2005,2,81.6,65.7402064,19.2033763,46,12,8
05/24/2005,3,79.5,68.7244739,15.4509295,46,14,1
05/25/2005,4,79.8,65.9815754,16.338502,47,8,4
05/26/2005,5,79.2,72.3105689,20.8390582,46,12,6
05/27/2005,6,78.4,67.4302842,28.4401685,60,16,5
05/28/2005,7,80.3,70.7162407,17.2671069,48,11,6
05/29/2005,1,78.6,75.270216,8.81198511,36,5,2
05/30/2005,2,75.8,79.5202334,9.00441829,49,15,3
05/31/2005,3,79.2,70.6014573,12.0892411,43,11,2
06/01/2005,4,77.5,72.8875158,9.29306804,40,7,2
06/02/2005,5,80.4,63.3782795,15.1622797,55,19,2
06/03/2005,6,80.1,75.9175842,13.9076644,48,15,1
06/04/2005,7,81.8,74.8013011,NA,44,13,3
06/05/2005,1,82.1,72.5976826,NA,46,15,3
06/06/2005,2,83.2,76.6998089,10.0968251,48,13,3
06/07/2005,3,83.8,73.7434934,NA,40,13,6
06/08/2005,4,83.3,73.9431584,NA,44,10,4
06/09/2005,5,82.6,72.6467662,13.2346117,46,8,0
06/10/2005,6,83,69.339239,NA,52,13,5
06/11/2005,7,83.3,69.3714054,9.96658414,44,10,7
06/12/2005,1,82.9,67.4766907,7.94892917,41,11,6
06/13/2005,2,82.7,71.2041321,11.4098329,54,12,4
06/14/2005,3,83.6,70.1079566,11.9871324,46,13,3
06/15/2005,4,83.6,71.0569045,13.849598,45,13,2
06/16/2005,5,84.3,67.1789159,NA,43,15,5
06/17/2005,6,84.7,63.902842,18.6260768,46,11,5
06/18/2005,7,84.1,68.2981973,11.9675155,40,10,1
06/19/2005,1,83.1,67.4991405,20.5504085,55,14,2
06/20/2005,2,83.6,51.128714,19.8768924,45,10,2
06/21/2005,3,83.1,49.990867,26.7620066,45,15,4
06/22/2005,4,82.7,56.2359919,NA,43,13,3
06/23/2005,5,83.2,58.8907356,12.7568651,45,14,2
06/24/2005,6,83.2,58.6881963,22.9132732,56,16,3
06/25/2005,7,83.4,62.0281543,24.4952885,59,13,6
06/26/2005,1,83.6,61.6305252,22.6671734,55,15,8
06/27/2005,2,83.2,63.9386354,24.4218963,48,17,1
06/28/2005,3,84,60.2225412,NA,60,16,9
06/29/2005,4,84.8,63.0540743,8.04225243,52,19,1
06/30/2005,5,85.4,68.6701692,8.6022519,46,14,5
07/01/2005,6,86.4,66.2960236,21.8012241,34,8,7
07/02/2005,7,87.2,65.5061246,10.92875,40,10,2
07/03/2005,1,86.6,67.2119718,9.19970845,49,12,6
07/04/2005,2,86.6,66.0972802,9.29306804,49,13,4
07/05/2005,3,86,65.1467794,NA,54,12,1
07/06/2005,4,86.8,61.4073076,11.9309539,45,13,2
07/07/2005,5,85.5,67.7669064,11.6022661,52,12,3
07/08/2005,6,80.8,69.8118055,10.2552339,40,17,1
07/09/2005,7,81.4,72.283981,9.82461024,45,13,2
07/10/2005,1,83.9,63.1580344,10.5438836,49,14,0
07/11/2005,2,83.1,66.1394821,17.182828,42,10,3
07/12/2005,3,83.2,74.1815579,11.8086663,50,10,3
07/13/2005,4,83.3,77.2207171,12.6606485,41,7,3
07/14/2005,5,80.2,84.5290442,11.7946993,44,10,2
07/15/2005,6,76.4,90.1783873,7.36448961,40,5,3
07/16/2005,7,78.5,84.9947791,NA,61,17,2
07/17/2005,1,79.3,85.611467,7.27251975,51,14,3
07/18/2005,2,81.2,81.8231907,13.0745367,41,10,4
07/19/2005,3,81.7,81.315124,9.77415097,52,17,4
07/20/2005,4,82,83.523731,6.21413732,39,13,3
07/21/2005,5,83.2,80.3505431,9.65833428,47,8,3
07/22/2005,6,80.6,84.2722372,13.237948,42,12,1
07/23/2005,7,79.5,83.0857621,11.7009087,42,12,3
07/24/2005,1,81.6,79.9646671,11.5584663,45,11,6
07/25/2005,2,82.9,76.9302077,17.302515,54,14,3
07/26/2005,3,83.5,71.2857114,NA,45,17,2
07/27/2005,4,83.3,68.9048457,NA,58,10,4
07/28/2005,5,85.9,65.5745523,NA,36,7,3
07/29/2005,6,85.7,68.702718,NA,50,15,1
07/30/2005,7,81.5,69.6493491,21.3217072,43,10,2
07/31/2005,1,84.1,56.6233793,23.5331226,59,18,6
08/01/2005,2,85.2,66.6050247,27.2855694,49,17,7
08/02/2005,3,84.8,70.4690648,27.6919649,57,11,3
08/03/2005,4,84.2,70.4066982,21.7050075,45,14,4
08/04/2005,5,84.5,69.9673839,19.3958095,47,12,5
08/05/2005,6,82.3,74.8471355,20.5583146,46,8,3
08/06/2005,7,83.4,68.6834964,20.2617587,49,14,3
08/07/2005,1,83,70.9953739,24.4952885,49,14,3
08/08/2005,2,83,70.7566888,21.9522358,41,9,4
08/09/2005,3,79.8,83.3836076,15.8357958,41,12,3
08/10/2005,4,82.8,71.6955121,NA,51,16,2
08/11/2005,5,83.6,71.5355696,NA,59,16,3
08/12/2005,6,85,69.5528111,19.8768924,48,9,2
08/13/2005,7,84.9,68.6158183,11.5060495,36,9,0
08/14/2005,1,82.6,78.4586294,9.61065394,52,19,4
08/15/2005,2,82.1,82.1575089,9.96658414,40,6,4
08/16/2005,3,82,79.4636097,12.5644319,47,18,3
08/17/2005,4,82.4,76.8876507,9.98268307,51,9,7
08/18/2005,5,83.4,74.200226,12.1795656,38,8,3
08/19/2005,6,84.7,72.6091481,14.1038973,49,11,3
08/20/2005,7,86.2,68.9866356,13.6331922,54,11,5
08/21/2005,1,85.1,67.2689514,14.9361874,44,13,1
08/22/2005,2,85.7,68.0164931,13.8152475,39,9,3
08/23/2005,3,84.8,71.1794261,16.6630744,49,14,3
08/24/2005,4,85,71.1997767,12.9492983,49,16,0
08/25/2005,5,84.1,73.5261355,13.3341646,52,16,5
08/26/2005,6,85.3,72.4263838,18.3218528,47,14,6
08/27/2005,7,86.8,68.8216697,18.2412104,47,7,3
08/28/2005,1,83.9,73.2619532,15.354712900000001,51,13,4
08/29/2005,2,85.6,64.6624688,15.9930707,53,15,4
08/30/2005,3,84.4,64.3012481,14.4887636,41,9,1
08/31/2005,4,84.3,72.3280022,23.1441848,47,7,3
09/01/2005,5,83.5,73.9619652,17.2654942,43,9,4
09/02/2005,6,81.5,78.6327325,23.6293392,45,5,8
09/03/2005,7,81.5,76.0412776,29.3061177,47,10,5
09/04/2005,1,83.5,63.1088732,26.5158368,48,11,5
09/05/2005,2,82.9,58.0439865,27.6704358,48,17,4
09/06/2005,3,82.9,65.6682343,28.9212514,51,13,5
09/07/2005,4,80.5,59.3521275,23.750839,42,9,2
09/08/2005,5,81.5,61.1525025,21.2239246,38,11,1
09/09/2005,6,82.2,63.1647121,23.6293392,60,19,3
09/10/2005,7,80.3,76.1920126,12.4470752,40,15,1
09/11/2005,1,80.7,71.7259372,20.5504085,53,11,6
09/12/2005,2,81.1,74.9892634,11.1211832,46,9,3
09/13/2005,3,81.2,77.0433066,9.04878668,45,12,3
09/14/2005,4,83.1,75.674813,8.79006394,45,9,5
09/15/2005,5,84.4,73.554663,13.6228144,50,17,0
09/16/2005,6,83.8,75.4851907,13.4864995,46,11,1
09/17/2005,7,84.3,72.3280022,11.9871324,51,18,3
09/18/2005,1,84.3,71.3669716,8.2346856,39,12,3
09/19/2005,2,83.4,70.797998,22.5770061,47,12,5
09/20/2005,3,83.8,66.4448779,22.7420192,56,14,2
09/21/2005,4,86.6,55.6170141,NA,55,11,7
09/22/2005,5,87,59.7936773,NA,49,18,2
09/23/2005,6,84.5,60.70032,NA,60,22,7
09/24/2005,7,82.3,63.8294119,NA,50,19,3
09/25/2005,1,84.8,73.8378339,NA,53,14,5
09/26/2005,2,84.9,75.5831714,NA,60,11,8
09/27/2005,3,85.9,70.5829344,NA,71,26,7
09/28/2005,4,85.4,75.6275259,12.3804799,52,13,5
09/29/2005,5,83.7,79.5939483,15.6433627,45,12,2
09/30/2005,6,77.2,71.8623294,16.9903948,39,13,3
10/01/2005,7,81.3,72.2740439,16.3106784,53,17,2
10/02/2005,1,82,77.8884378,8.2346856,58,13,5
10/03/2005,2,82.9,75.1529307,9.48550121,50,12,4
10/04/2005,3,81.9,75.5678369,11.4659512,51,19,3
10/05/2005,4,81.9,71.1222321,13.9114641,49,9,3
10/06/2005,5,81.8,60.5608865,11.6984827,44,11,4
10/07/2005,6,71.7,54.6869339,7.23429259,54,17,5
10/08/2005,7,67.4,50.1763866,8.2346856,61,17,5
10/09/2005,1,66.1,53.872335,15.354712900000001,42,20,4
10/10/2005,2,69.9,73.9360919,20.7910561,65,23,6
10/11/2005,3,74.4,73.0866738,22.4747402,55,13,2
10/12/2005,4,77.5,68.5039039,26.227187,48,17,3
10/13/2005,5,76.2,60.6802122,24.6554586,60,15,3
10/14/2005,6,76.5,59.0274964,27.6704358,48,13,3
10/15/2005,7,74.8,55.1302693,25.1688046,67,19,6
10/16/2005,1,72.4,55.9928244,22.9705043,52,17,2
10/17/2005,2,72.5,55.6026912,24.2066387,64,15,8
10/18/2005,3,74.1,59.9758102,24.9763714,59,10,4
10/19/2005,4,74,67.6357741,17.6669318,59,23,8
10/20/2005,5,75,67.7494794,17.2790446,54,11,7
10/21/2005,6,75.8,58.7247246,7.75360268,52,14,4
10/22/2005,7,69.8,54.6127753,14.1132182,52,14,2
10/23/2005,1,68.5,55.6422947,12.6467653,49,21,4
10/24/2005,2,58.5,36.9680527,4.91641724,57,14,4
10/25/2005,3,57.3,40.1783892,10.019575,57,13,7
10/26/2005,4,59.4,55.367527,16.028229,57,15,4
10/27/2005,5,64.8,49.2143814,11.6022661,36,10,3
10/28/2005,6,62.5,42.0110153,16.1141662,52,8,4
10/29/2005,7,60.3,58.0907928,20.5504085,51,20,6
10/30/2005,1,66.7,74.9546806,27.7666524,60,16,9
10/31/2005,2,72,71.0770712,13.8691838,55,20,3
11/01/2005,3,62,52.0606519,6.11792073,42,13,3
11/02/2005,4,59.8,43.7546537,NA,47,12,2
11/03/2005,5,62.5,63.6390598,14.3394931,57,16,5
11/04/2005,6,69.8,66.1964366,16.2206622,55,10,3
11/05/2005,7,75.2,69.9348163,7.27251975,58,18,2
11/06/2005,1,76.1,79.0019225,7.48958917,45,12,5
11/07/2005,2,75,88.3127053,12.9492983,55,13,2
11/08/2005,3,75.7,85.1177343,12.8530817,41,16,2
11/09/2005,4,75.5,81.1446399,11.8799678,41,11,3
11/10/2005,5,75.6,75.7743408,15.0660631,58,17,3
11/11/2005,6,72.1,73.3721235,20.9352748,50,12,4
11/12/2005,7,74.3,80.7796349,12.5945208,48,18,2
11/13/2005,1,75.6,80.0504536,7.84981926,49,17,3
11/14/2005,2,75.1,80.2869373,11.6984827,54,18,2
11/15/2005,3,74.9,81.658114,9.5999199,59,14,9
11/16/2005,4,55.4,34.698513,3.90493928,67,10,2
11/17/2005,5,49.4,37.1077973,5.82927098,43,11,3
11/18/2005,6,49.7,37.9425953,6.79657742,45,14,2
11/19/2005,7,55.2,45.297807,19.7806758,47,14,3
11/20/2005,1,59.5,64.4560873,13.8152475,50,13,5
11/21/2005,2,53.6,49.1800108,8.54639583,55,24,2
11/22/2005,3,55.8,46.4910588,13.9114641,45,12,0
11/23/2005,4,60.7,48.3874014,19.2995929,46,14,3
11/24/2005,5,64.9,64.4145643,13.6684945,76,18,10
11/25/2005,6,65.2,87.5306834,18.6260768,54,13,6
11/26/2005,7,65,91.3050299,9.29306804,54,12,6
11/27/2005,1,70.6,81.6341573,9.29306804,40,11,5
11/28/2005,2,66.1,37.3419017,9.29306804,48,10,3
11/29/2005,3,53,41.9493203,11.1211832,34,7,3
11/30/2005,4,52.6,58.1190511,14.5810382,47,13,3
12/01/2005,5,63.5,64.7159942,NA,47,14,2
12/02/2005,6,57.8,63.0343907,NA,65,16,5
12/03/2005,7,71.7,80.0282273,9.87114375,50,5,6
12/04/2005,1,71.1,76.4295982,12.5644319,52,15,5
12/05/2005,2,51.6,53.778425,10.7363168,49,13,4
12/06/2005,3,47.3,52.4771325,11.096968,38,8,2
12/07/2005,4,52.3,64.5270143,11.8909158,65,20,2
12/08/2005,5,39.1,76.9713792,11.8909158,56,10,8
12/09/2005,6,39.5,51.677469,6.69522024,58,12,2
12/10/2005,7,49.4,54.9630541,18.81851,50,16,2
12/11/2005,1,51.7,54.0076011,13.3341646,58,16,2
12/12/2005,2,53.5,48.0018161,24.499744,56,15,6
12/13/2005,3,55.5,68.7496274,18.5964628,59,12,10
12/14/2005,4,66,79.583489,5.54062122,64,19,6
12/15/2005,5,51.6,50.6567189,4.77088854,54,10,3
12/16/2005,6,47.3,44.9140628,6.73608082,60,17,7
12/17/2005,7,45.2,69.1579874,5.26349615,54,16,3
12/18/2005,1,47.7,64.1860668,7.21927112,47,14,5
12/19/2005,2,48.5,53.5198241,9.29306804,61,21,4
12/20/2005,3,46.3,66.8631319,13.2464291,66,24,2
12/21/2005,4,48.7,63.559548,14.1999262,62,22,4
12/22/2005,5,47.3,71.6141291,19.0359108,63,20,5
12/23/2005,6,54.8,75.7691372,12.6859972,41,13,5
12/24/2005,7,64.8,60.9362061,6.13092341,50,13,5
12/25/2005,1,59,35.0167507,6.37066184,56,18,3
12/26/2005,2,58.1,52.270734,8.42711877,48,11,3
12/27/2005,3,67,77.7055234,9.87036755,64,13,6
12/28/2005,4,65.1,63.7333026,14.2963305,47,15,3
12/29/2005,5,57,51.6981201,19.6844592,51,14,6
12/30/2005,6,65,75.0638326,18.8264191,62,17,3
12/31/2005,7,62.7,67.2989081,19.973109,65,17,3
01/01/2006,1,71,81.6627177,12.8610349,59,17,4
01/02/2006,2,69.7,57.6810255,19.6209017,61,20,5
01/03/2006,3,62.1,44.4722042,25.227709,56,19,7
01/04/2006,4,63.3,75.4486299,20.2426931,60,13,8
01/05/2006,5,62.1,37.5663489,4.53991286,63,21,8
01/06/2006,6,56.5,28.3603842,5.68625989,58,17,3
01/07/2006,7,53,39.6213979,11.3271839,46,14,5
01/08/2006,1,63.1,66.3604179,6.47895348,56,15,8
01/09/2006,2,66.5,75.2046801,12.4775722,55,13,5
01/10/2006,3,58,60.2469367,7.97188474,56,10,5
01/11/2006,4,49.5,61.4470172,19.6316992,49,13,7
01/12/2006,5,63.2,84.3599744,10.6561241,51,15,3
01/13/2006,6,64.3,46.0474403,4.52071988,47,12,4
01/14/2006,7,55,25.6090739,6.18287699,58,10,8
01/15/2006,1,57.4,58.1252302,5.38351109,47,10,2
01/16/2006,2,66.1,81.0199996,8.3553475,59,16,7
01/17/2006,3,55.3,55.6228276,4.26482323,38,14,1
01/18/2006,4,52.7,40.0600206,11.3271839,44,14,7
01/19/2006,5,65.1,61.883284,8.45121319,49,24,9
01/20/2006,6,69.2,70.5293599,12.7142219,41,18,3
01/21/2006,7,59.4,60.4376117,6.72563076,58,17,4
01/22/2006,1,57.2,85.2194558,NA,48,9,9
01/23/2006,2,52,82.3816897,5.66682656,58,20,6
01/24/2006,3,56.6,65.8169251,7.78015335,40,9,4
01/25/2006,4,56.5,46.9739332,13.9155575,57,15,7
01/26/2006,5,54.8,53.4176236,10.7740619,53,11,3
01/27/2006,6,56,70.1207854,15.64114,64,17,9
01/28/2006,7,65,83.8741826,10.368527,53,22,2
01/29/2006,1,65.8,71.7016418,9.45797741,47,15,2
01/30/2006,2,66.6,55.7821766,8.73881026,41,13,4
01/31/2006,3,58.2,38.2807892,11.3271839,54,13,8
02/01/2006,4,61.9,78.6814696,12.2094552,65,21,6
02/02/2006,5,67.9,63.8524432,12.8610349,65,16,6
02/03/2006,6,61,57.5323409,16.8873939,59,17,0
02/04/2006,7,54.9,48.6096853,9.43557223,41,11,2
02/05/2006,1,59,48.495801,8.73881026,53,19,2
02/06/2006,2,65,55.5520129,6.62976507,55,13,4
02/07/2006,3,53.1,34.0268635,9.05955093,59,15,3
02/08/2006,4,53.5,43.4159044,18.0377822,57,14,5
02/09/2006,5,54.2,65.2683433,20.3385588,48,22,2
02/10/2006,6,60.9,85.7497381,13.3355266,53,13,6
02/11/2006,7,48.4,50.5595724,2.98686883,62,18,6
02/12/2006,1,44.3,33.6766789,4.80831695,48,8,3
02/13/2006,2,49.8,28.5819298,9.77854361,55,16,6
02/14/2006,3,54.3,57.2359443,11.2313182,57,10,4
02/15/2006,4,65.9,76.7826367,13.148632,61,17,3
02/16/2006,5,70.5,77.7285229,12.5893744,58,15,3
02/17/2006,6,61.4,88.9170839,11.1354525,44,7,5
02/18/2006,7,46.4,85.5273892,4.3289885,46,15,3
02/19/2006,1,38.8,84.0431035,7.87601904,50,10,7
02/20/2006,2,42,84.9222264,10.0809299,57,21,8
02/21/2006,3,53.8,88.8893936,25.9946345,47,8,4
02/22/2006,4,66.7,86.6880463,13.1204815,49,14,4
02/23/2006,5,64.2,68.7209432,9.12227302,48,8,3
02/24/2006,6,57.7,55.1177619,12.7651693,49,16,2
02/25/2006,7,56.7,88.0511361,14.1186412,58,15,9
02/26/2006,1,58.2,64.5352601,8.64294457,53,19,2
02/27/2006,2,56.7,62.6513976,14.1072889,47,15,5
02/28/2006,3,64.4,70.0092295,12.2606331,63,18,3
03/01/2006,4,67.2,71.3330187,11.3271839,50,14,4
03/02/2006,5,68.8,75.1515595,13.0527663,44,14,1
03/03/2006,6,69.6,57.8780382,13.0132421,50,7,5
03/04/2006,7,62.2,57.0532098,23.4062609,43,11,2
03/05/2006,1,66.5,79.3403957,20.0509617,43,17,2
03/06/2006,2,69.7,80.154256,20.2100825,53,12,6
03/07/2006,3,68.7,87.0979199,NA,56,13,1
03/08/2006,4,70.6,78.8334769,NA,48,11,5
03/09/2006,5,74.2,50.8305938,NA,49,16,4
03/10/2006,6,67.2,65.8856062,NA,49,11,5
03/11/2006,7,74.7,82.2046803,18.9005734,42,6,4
03/12/2006,1,75.2,81.9587824,16.0417378,40,13,1
03/13/2006,2,73,58.5551383,16.1204684,45,11,3
03/14/2006,3,65.1,26.0372862,5.76697386,43,12,6
03/15/2006,4,60.5,46.1538258,11.0395868,47,13,8
03/16/2006,5,70.4,75.0353409,14.394886,56,15,1
03/17/2006,6,70.5,81.3429759,18.6129764,52,12,4
03/18/2006,7,66.3,72.7948854,19.1097206,55,14,3
03/19/2006,1,71.5,81.4152777,14.4907517,59,17,7
03/20/2006,2,73.3,80.9843524,11.902378,57,20,7
03/21/2006,3,61.8,38.2677869,7.79893018,51,14,3
03/22/2006,4,54.5,55.5048521,7.58842197,55,17,10
03/23/2006,5,51.1,63.1291631,14.4907517,39,8,3
03/24/2006,6,48.7,44.7768235,11.7041353,55,12,6
03/25/2006,7,52.7,42.2416257,16.8873939,44,10,5
03/26/2006,1,57.3,55.2719805,15.7370057,48,15,1
03/27/2006,2,65.3,69.0961858,14.9028772,57,18,4
03/28/2006,3,64.5,82.0660765,10.8478554,41,10,3
03/29/2006,4,65.2,90.3536914,17.4625881,46,11,6
03/30/2006,5,69,84.1286747,15.5372947,60,16,3
03/31/2006,6,73.8,80.7426623,19.2840362,49,17,3
04/01/2006,7,75.2,78.1213973,16.7915283,34,12,1
04/02/2006,1,75.7,74.7463747,13.8140853,47,13,1
04/03/2006,2,74.7,78.0800723,19.3799019,60,18,3
04/04/2006,3,74.9,78.3656698,20.9137529,56,13,6
04/05/2006,4,72.4,78.4318892,15.6482172,48,13,2
04/06/2006,5,72.7,78.4564721,22.1600069,42,7,4
04/07/2006,6,75.7,77.362364,23.1186638,43,12,2
04/08/2006,7,68,52.5670313,14.711849,64,18,5
04/09/2006,1,67.3,51.4927219,12.8610349,47,18,1
04/10/2006,2,65.8,59.7322306,15.8328713,39,17,3
04/11/2006,3,68.4,64.3796941,15.1106922,59,21,7
04/12/2006,4,71.5,74.090304,11.8065124,58,16,7
04/13/2006,5,70.1,74.4797597,12.4775722,44,11,2
04/14/2006,6,71,73.782022,10.5395818,55,17,4
04/15/2006,7,72.8,72.4195913,13.5320948,54,13,4
04/16/2006,1,75.7,71.2140917,10.6561241,39,13,5
04/17/2006,2,78.5,70.2863618,16.8987252,38,9,2
04/18/2006,3,76.4,78.2201266,22.3517383,39,9,4
04/19/2006,4,75.9,77.9116906,16.6956626,38,10,3
04/20/2006,5,76.8,73.0696158,14.473722,45,13,3
04/21/2006,6,74.5,76.7286031,NA,52,16,3
04/22/2006,7,75,60.9542137,15.0659458,46,16,1
04/23/2006,1,73.7,73.7848747,14.3031797,35,7,3
04/24/2006,2,76.5,78.2283254,18.0377822,47,15,0
04/25/2006,3,78.6,78.1344474,NA,51,15,4
04/26/2006,4,67.7,76.6684113,12.5954392,41,12,7
04/27/2006,5,65.8,70.672112,NA,58,9,6
04/28/2006,6,73.4,75.8383708,16.4080655,64,14,7
04/29/2006,7,76,75.8102878,12.5331731,51,9,4
04/30/2006,1,72.6,53.0515534,10.5602584,52,13,7
05/01/2006,2,73.9,71.5247688,16.5039312,45,6,3
05/02/2006,3,77.7,76.2217916,17.3667224,55,18,0
05/03/2006,4,77.5,73.8943055,14.6824831,59,11,4
05/04/2006,5,76.6,78.5040863,17.8460508,45,12,3
05/05/2006,6,78.9,66.5623276,14.7401759,58,15,3
05/06/2006,7,74.9,77.0284607,9.21813871,57,19,4
05/07/2006,1,78.2,73.2063059,14.9700801,37,10,3
05/08/2006,2,77.3,76.7086026,NA,43,12,5
05/09/2006,3,80.3,80.1345261,NA,47,19,3
05/10/2006,4,81,78.8565384,NA,52,14,4
05/11/2006,5,73.7,39.01687,6.73387388,30,6,1
05/12/2006,6,71.8,38.4171463,NA,42,14,3
05/13/2006,7,73.9,55.8008731,11.3271839,49,12,4
05/14/2006,1,75.3,77.3283654,9.28779206,50,13,2
05/15/2006,2,71.7,58.3779206,7.01322783,48,13,4
05/16/2006,3,71.2,44.9024255,9.79333285,59,15,5
05/17/2006,4,72.4,42.1606747,15.1644617,49,10,7
05/18/2006,5,75.1,51.1498969,14.5866174,50,13,3
05/19/2006,6,78.5,65.3746827,18.1336479,56,13,4
05/20/2006,7,76.5,65.5928532,10.8894785,47,18,2
05/21/2006,1,75.5,69.7239732,9.98506423,52,16,2
05/22/2006,2,77.8,79.1364573,19.1881705,50,15,4
05/23/2006,3,78.7,72.7562825,14.0689854,53,16,5
05/24/2006,4,79,74.0368143,16.3121998,58,19,4
05/25/2006,5,79.8,72.8643553,16.0246027,59,20,6
05/26/2006,6,80,73.6300861,14.2927105,49,12,4
05/27/2006,7,80.8,72.7154239,12.2858408,61,15,4
05/28/2006,1,79.5,79.2697659,13.9155575,51,14,4
05/29/2006,2,78.1,78.0934377,7.66617022,37,10,1
05/30/2006,3,77.4,74.1384318,9.88919854,45,12,2
05/31/2006,4,74,87.0723752,17.3667224,58,15,4
06/01/2006,5,76.4,82.3212456,16.6030213,40,7,1
06/02/2006,6,79.7,67.577352,19.3799019,51,19,2
06/03/2006,7,79.9,70.9160697,22.2558726,57,9,6
06/04/2006,1,79.4,70.1408593,23.6931641,39,12,2
06/05/2006,2,80.3,66.0399572,23.1186638,54,19,3
06/06/2006,3,80.1,64.2223403,24.1731864,47,16,4
06/07/2006,4,79.9,64.4201229,22.0226214,49,11,3
06/08/2006,5,81,64.5526432,21.6441253,52,13,5
06/09/2006,6,83.1,61.9904689,19.7633647,48,7,3
06/10/2006,7,82.3,61.6774303,24.3310449,65,17,2
06/11/2006,1,81.1,67.2736928,18.0377822,62,11,3
06/12/2006,2,81.1,57.8014972,13.2444977,32,8,3
06/13/2006,3,84.9,50.2564118,16.360765,42,13,6
06/14/2006,4,83.1,49.8153226,24.8442462,46,13,3
06/15/2006,5,80.2,63.7927174,26.7615601,40,3,7
06/16/2006,6,81,75.4871696,8.9933713,54,13,3
06/17/2006,7,80.3,81.487689,15.64114,52,12,4
06/18/2006,1,81.2,78.3459481,12.8610349,53,12,2
06/19/2006,2,77.2,85.2050646,8.46445427,48,14,4
06/20/2006,3,76.1,83.1440315,8.45121319,45,9,1
06/21/2006,4,81.4,74.2625734,14.6824831,53,8,3
06/22/2006,5,82.1,75.8394918,13.198383,70,23,5
06/23/2006,6,81.5,73.5246988,13.8196919,51,12,3
06/24/2006,7,82.9,69.0946286,10.368527,44,10,3
06/25/2006,1,84.8,64.1317316,17.9572673,47,12,6
06/26/2006,2,84.4,53.6157882,14.2031546,55,17,2
06/27/2006,3,82.7,41.9364898,11.614781,49,12,6
06/28/2006,4,81.3,53.3602688,19.0411358,45,13,1
06/29/2006,5,81.2,57.8150155,20.0509617,44,12,7
06/30/2006,6,80.2,66.0282916,21.8724098,45,16,1
07/01/2006,7,78.2,80.2469144,21.9021274,50,13,4
07/02/2006,1,77.4,83.7925621,5.86283955,47,12,2
07/03/2006,2,76.5,86.906859,6.31934663,52,14,0
07/04/2006,3,78,84.3962012,7.4270309900000004,35,8,1
07/05/2006,4,78.6,85.2859026,7.01322783,38,13,0
07/06/2006,5,77.7,86.0976335,7.58842197,49,15,4
07/07/2006,6,81.3,76.5362233,16.3865549,59,14,7
07/08/2006,7,81.2,79.4018622,17.8460508,42,13,2
07/09/2006,1,80.5,81.2297548,5.95870524,54,19,1
07/10/2006,2,82.7,74.1348049,NA,59,17,3
07/11/2006,3,83.4,73.9525642,NA,52,14,6
07/12/2006,4,82.8,73.6486769,NA,46,13,2
07/13/2006,5,82.4,76.3753523,16.5742878,52,18,5
07/14/2006,6,82,76.3405845,15.3535429,34,4,3
07/15/2006,7,83.7,68.4848505,12.5734379,48,15,3
07/16/2006,1,84.9,67.4730271,13.0080033,48,13,0
07/17/2006,2,85.8,66.4499514,11.9982437,48,18,1
07/18/2006,3,81.9,77.8802236,13.2444977,46,7,7
07/19/2006,4,82.6,71.9171356,10.8437861,52,15,4
07/20/2006,5,83.3,67.7504168,12.6693036,49,17,0
07/21/2006,6,83.4,68.9156843,12.8610349,48,16,1
07/22/2006,7,83.3,69.3714054,10.8010852,44,11,2
07/23/2006,1,78.5,78.3913844,16.0246027,43,19,1
07/24/2006,2,80.7,77.7813142,13.148632,50,9,9
07/25/2006,3,77.7,83.2482405,6.79493249,47,10,1
07/26/2006,4,76.9,89.8964644,6.342168,43,5,2
07/27/2006,5,81.9,78.6646219,NA,57,18,7
07/28/2006,6,83.5,76.2164332,14.4026706,52,17,8
07/29/2006,7,84.1,73.5261355,10.5602584,49,15,5
07/30/2006,1,84,73.0271945,10.0809299,43,11,3
07/31/2006,2,82.9,74.1535203,14.5939711,43,20,1
